#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A80A06
#Date Time: 2021-05-08 11:24:54.870
#Sample rate: 66.6667Hz
#Samples: 1934
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 2: Range: 50 mV/div Offset: -500 mV

Time (s),Channel 2 (V)
-55.154999999999994,0.43772687259419274
-55.139999999999993,0.43670734559455571
-55.124999999999993,0.44180498059274081
-55.109999999999999,0.44282450759237785
-55.094999999999999,0.43772687259419274
-55.079999999999998,0.43636750326134333
-55.064999999999998,0.44146513825952849
-55.049999999999997,0.44282450759237785
-55.034999999999997,0.43772687259419274
-55.019999999999996,0.43670734559455571
-55.004999999999995,0.44180498059274081
-54.989999999999995,0.44282450759237785
-54.974999999999994,0.43772687259419274
-54.959999999999994,0.43670734559455571
-54.944999999999993,0.44180498059274081
-54.929999999999993,0.44282450759237552
-54.914999999999999,0.43772687259419274
-54.899999999999999,0.43704718792776803
-54.884999999999998,0.44248466525916552
-54.869999999999997,0.44350419225880255
-54.854999999999997,0.43840655726061739
-54.839999999999996,0.43772687259419274
-54.824999999999996,0.44316434992559017
-54.809999999999995,0.44418387692522721
-54.794999999999995,0.4390862419270421
-54.779999999999994,0.43874639959382977
-54.764999999999993,0.44418387692522721
-54.749999999999993,0.44520340392486424
-54.734999999999999,0.44010576892667913
-54.719999999999999,0.43976592659346675
-54.704999999999998,0.44520340392486424
-54.689999999999998,0.44588308859128895
-54.674999999999997,0.44078545359310378
-54.659999999999997,0.44044561125989146
-54.644999999999996,0.44554324625807656
-54.629999999999995,0.44588308859128895
-54.614999999999995,0.44044561125989146
-54.599999999999994,0.43976592659346675
-54.584999999999994,0.44452371925843959
-54.569999999999993,0.44486356159165191
-54.554999999999993,0.43908624192704193
-54.539999999999999,0.43874639959382977
-54.524999999999999,0.44350419225880255
-54.509999999999998,0.44384403459201488
-54.494999999999997,0.43840655726061739
-54.479999999999997,0.43806671492740507
-54.464999999999996,0.44316434992559017
-54.449999999999996,0.44384403459201488
-54.434999999999995,0.43840655726061739
-54.419999999999995,0.43806671492740507
-54.404999999999994,0.44350419225880255
-54.389999999999993,0.44384403459201488
-54.374999999999993,0.43840655726061739
-54.359999999999999,0.43840655726061739
-54.344999999999999,0.44350419225880255
-54.329999999999998,0.44384403459201488
-54.314999999999998,0.43840655726061739
-54.299999999999997,0.43840655726061739
-54.284999999999997,0.44350419225880255
-54.269999999999996,0.44350419225880255
-54.254999999999995,0.43840655726061739
-54.239999999999995,0.43840655726061739
-54.224999999999994,0.44384403459201488
-54.209999999999994,0.44384403459201488
-54.194999999999993,0.43874639959382977
-54.179999999999993,0.43874639959383227
-54.164999999999999,0.44418387692522721
-54.149999999999999,0.44452371925843959
-54.134999999999998,0.43942608426025442
-54.119999999999997,0.43976592659346675
-54.104999999999997,0.44520340392486424
-54.089999999999996,0.44520340392486424
-54.074999999999996,0.44010576892667913
-54.059999999999995,0.44044561125989146
-54.044999999999995,0.44588308859128895
-54.029999999999994,0.44588308859128895
-54.014999999999993,0.44078545359310378
-53.999999999999993,0.44112529592631611
-53.984999999999999,0.4465627732577136
-53.969999999999999,0.4465627732577136
-53.954999999999998,0.44146513825952849
-53.939999999999998,0.44214482292595314
-53.924999999999997,0.44758230025735063
-53.909999999999997,0.4472424579241383
-53.894999999999996,0.44180498059274081
-53.879999999999995,0.44180498059274081
-53.864999999999995,0.44690261559092592
-53.849999999999994,0.4465627732577136
-53.834999999999994,0.44078545359310378
-53.819999999999993,0.44112529592631611
-53.805,0.44588308859128678
-53.789999999999999,0.44554324625807656
-53.774999999999999,0.44010576892667913
-53.759999999999998,0.44044561125989146
-53.744999999999997,0.44554324625807656
-53.729999999999997,0.44486356159165191
-53.714999999999996,0.43976592659346675
-53.699999999999996,0.44010576892667913
-53.684999999999995,0.44520340392486424
-53.669999999999995,0.44486356159165191
-53.654999999999994,0.43976592659346675
-53.639999999999993,0.44010576892667913
-53.624999999999993,0.44554324625807656
-53.609999999999999,0.44486356159165191
-53.594999999999999,0.43976592659346675
-53.579999999999998,0.44044561125989146
-53.564999999999998,0.44554324625807656
-53.549999999999997,0.44486356159165191
-53.534999999999997,0.43976592659346675
-53.519999999999996,0.44044561125989146
-53.504999999999995,0.44554324625807656
-53.489999999999995,0.44486356159165191
-53.474999999999994,0.43976592659346675
-53.459999999999994,0.44078545359310378
-53.444999999999993,0.44588308859128895
-53.43,0.44520340392486457
-53.414999999999999,0.44010576892667913
-53.399999999999999,0.44112529592631611
-53.384999999999998,0.4465627732577136
-53.369999999999997,0.44588308859128895
-53.354999999999997,0.44112529592631611
-53.339999999999996,0.44214482292595314
-53.324999999999996,0.44758230025735063
-53.309999999999995,0.44690261559092592
-53.294999999999995,0.44214482292595314
-53.279999999999994,0.44316434992559017
-53.264999999999993,0.44860182725698766
-53.249999999999993,0.44792214259056296
-53.234999999999999,0.44282450759237785
-53.219999999999999,0.44418387692522721
-53.204999999999998,0.44928151192341237
-53.189999999999998,0.44860182725698766
-53.174999999999997,0.44350419225880255
-53.159999999999997,0.44452371925843959
-53.144999999999996,0.44996119658983702
-53.129999999999995,0.44894166959019999
-53.114999999999995,0.44350419225880255
-53.099999999999994,0.44418387692522721
-53.084999999999994,0.44928151192341237
-53.069999999999993,0.44792214259056296
-53.055,0.44248466525916802
-53.039999999999999,0.44316434992559017
-53.024999999999999,0.44826198492377534
-53.009999999999998,0.4472424579241383
-52.994999999999997,0.44180498059274081
-52.979999999999997,0.44316434992559017
-52.964999999999996,0.44826198492377534
-52.949999999999996,0.4472424579241383
-52.934999999999995,0.44180498059274081
-52.919999999999995,0.44316434992559017
-52.904999999999994,0.44826198492377534
-52.889999999999993,0.44690261559092592
-52.874999999999993,0.44180498059274081
-52.859999999999999,0.44282450759237785
-52.844999999999999,0.44826198492377534
-52.829999999999998,0.44690261559092592
-52.814999999999998,0.44146513825952849
-52.799999999999997,0.44282450759237785
-52.784999999999997,0.44792214259056296
-52.769999999999996,0.4465627732577136
-52.754999999999995,0.44112529592631611
-52.739999999999995,0.44282450759237785
-52.724999999999994,0.44792214259056296
-52.709999999999994,0.4465627732577136
-52.694999999999993,0.44146513825952849
-52.68,0.4431643499255894
-52.664999999999999,0.44826198492377534
-52.649999999999999,0.44690261559092592
-52.634999999999998,0.44180498059274081
-52.619999999999997,0.44384403459201488
-52.604999999999997,0.44894166959019999
-52.589999999999996,0.44758230025735063
-52.574999999999996,0.44248466525916552
-52.559999999999995,0.44452371925843959
-52.544999999999995,0.44962135425662469
-52.529999999999994,0.44826198492377534
-52.514999999999993,0.44350419225880255
-52.499999999999993,0.44520340392486424
-52.484999999999999,0.45064088125626173
-52.469999999999999,0.44894166959019999
-52.454999999999998,0.44418387692522721
-52.439999999999998,0.44588308859128895
-52.424999999999997,0.45132056592268638
-52.409999999999997,0.44962135425662469
-52.394999999999996,0.44452371925843959
-52.379999999999995,0.4465627732577136
-52.364999999999995,0.45166040825589876
-52.349999999999994,0.44996119658983702
-52.334999999999994,0.44486356159165191
-52.319999999999993,0.44690261559092592
-52.305,0.45200025058910875
-52.289999999999999,0.4503010389230494
-52.274999999999999,0.44486356159165191
-52.259999999999998,0.44690261559092592
-52.244999999999997,0.45166040825589876
-52.229999999999997,0.44962135425662469
-52.214999999999996,0.44418387692522721
-52.199999999999996,0.44622293092450127
-52.184999999999995,0.45098072358947405
-52.169999999999995,0.44860182725698766
-52.154999999999994,0.44350419225880255
-52.139999999999993,0.44554324625807656
-52.124999999999993,0.4503010389230494
-52.109999999999999,0.44792214259056296
-52.094999999999999,0.44282450759237785
-52.079999999999998,0.44486356159165191
-52.064999999999998,0.44962135425662469
-52.049999999999997,0.44758230025735063
-52.034999999999997,0.44248466525916552
-52.019999999999996,0.44486356159165191
-52.004999999999995,0.44962135425662469
-51.989999999999995,0.44758230025735063
-51.974999999999994,0.44282450759237785
-51.959999999999994,0.44520340392486424
-51.944999999999993,0.44996119658983702
-51.93,0.44758230025735063
-51.914999999999999,0.44282450759237785
-51.899999999999999,0.44520340392486424
-51.884999999999998,0.44996119658983702
-51.869999999999997,0.44792214259056296
-51.854999999999997,0.44316434992559017
-51.839999999999996,0.44554324625807656
-51.824999999999996,0.4503010389230494
-51.809999999999995,0.44826198492377534
-51.794999999999995,0.44384403459201488
-51.779999999999994,0.4465627732577136
-51.764999999999993,0.45132056592268638
-51.749999999999993,0.44894166959019799
-51.734999999999999,0.44452371925843959
-51.719999999999999,0.4472424579241383
-51.704999999999998,0.45200025058911109
-51.689999999999998,0.44962135425662469
-51.674999999999997,0.44520340392486424
-51.659999999999997,0.44792214259056296
-51.644999999999996,0.45267993525553579
-51.629999999999995,0.4503010389230494
-51.614999999999995,0.44588308859128895
-51.599999999999994,0.44860182725698766
-51.584999999999994,0.45335961992196044
-51.569999999999993,0.45098072358947405
-51.555,0.4465627732577136
-51.539999999999999,0.44928151192341237
-51.524999999999999,0.45403930458838515
-51.509999999999998,0.45132056592268638
-51.494999999999997,0.44690261559092592
-51.479999999999997,0.44962135425662469
-51.464999999999996,0.45437914692159748
-51.449999999999996,0.45200025058911109
-51.434999999999995,0.4472424579241383
-51.419999999999995,0.44996119658983702
-51.404999999999994,0.45437914692159748
-51.389999999999993,0.45132056592268638
-51.374999999999993,0.44656277325771465
-51.359999999999999,0.44894166959019999
-51.344999999999999,0.45301977758874812
-51.329999999999998,0.44996119658983702
-51.314999999999998,0.44520340392486424
-51.299999999999997,0.44792214259056296
-51.284999999999997,0.45234009292232341
-51.269999999999996,0.44928151192341237
-51.254999999999995,0.44486356159165191
-51.239999999999995,0.44792214259056296
-51.224999999999994,0.45234009292232341
-51.209999999999994,0.44962135425662469
-51.194999999999993,0.44520340392486424
-51.18,0.44792214259056296
-51.164999999999999,0.45234009292232341
-51.149999999999999,0.44962135425662469
-51.134999999999998,0.44520340392486424
-51.119999999999997,0.44826198492377534
-51.104999999999997,0.45267993525553579
-51.089999999999996,0.44962135425662469
-51.074999999999996,0.44520340392486424
-51.059999999999995,0.44826198492377534
-51.044999999999995,0.45267993525553579
-51.029999999999994,0.44962135425662469
-51.014999999999993,0.44520340392486424
-50.999999999999993,0.44826198492377733
-50.984999999999999,0.45267993525553579
-50.969999999999999,0.44962135425662469
-50.954999999999998,0.44588308859128895
-50.939999999999998,0.44928151192341237
-50.924999999999997,0.45369946225517277
-50.909999999999997,0.45064088125626173
-50.894999999999996,0.4465627732577136
-50.879999999999995,0.4503010389230494
-50.864999999999995,0.4547189892548098
-50.849999999999994,0.45132056592268638
-50.834999999999994,0.44758230025735063
-50.819999999999993,0.45098072358947405
-50.805,0.45505883158802218
-50.789999999999999,0.45200025058911109
-50.774999999999999,0.44792214259056296
-50.759999999999998,0.45132056592268638
-50.744999999999997,0.45573851625444683
-50.729999999999997,0.45234009292232341
-50.714999999999996,0.44826198492377534
-50.699999999999996,0.45166040825589876
-50.684999999999995,0.45573851625444683
-50.669999999999995,0.45200025058911109
-50.654999999999994,0.44792214259056296
-50.639999999999993,0.45098072358947405
-50.624999999999993,0.45471898925480808
-50.609999999999999,0.45098072358947405
-50.594999999999999,0.4465627732577136
-50.579999999999998,0.44996119658983702
-50.564999999999998,0.45403930458838515
-50.549999999999997,0.4503010389230494
-50.534999999999997,0.4465627732577136
-50.519999999999996,0.44996119658983702
-50.504999999999995,0.45403930458838515
-50.489999999999995,0.45064088125626173
-50.474999999999994,0.4465627732577136
-50.459999999999994,0.4503010389230494
-50.444999999999993,0.45403930458838515
-50.43,0.45064088125626173
-50.414999999999999,0.44690261559092592
-50.399999999999999,0.4503010389230494
-50.384999999999998,0.45437914692159748
-50.369999999999997,0.45064088125626173
-50.354999999999997,0.44690261559092592
-50.339999999999996,0.45064088125626173
-50.324999999999996,0.45437914692159748
-50.309999999999995,0.45098072358947405
-50.294999999999995,0.4472424579241383
-50.279999999999994,0.45098072358947405
-50.264999999999993,0.4547189892548098
-50.249999999999993,0.45098072358947233
-50.234999999999999,0.4472424579241383
-50.219999999999999,0.45098072358947405
-50.204999999999998,0.45505883158802218
-50.189999999999998,0.45132056592268638
-50.174999999999997,0.44758230025735063
-50.159999999999997,0.45132056592268638
-50.144999999999996,0.45505883158802218
-50.129999999999995,0.45166040825589876
-50.114999999999995,0.44826198492377534
-50.099999999999994,0.45234009292232341
-50.084999999999994,0.45607835858765922
-50.069999999999993,0.45234009292232341
-50.055,0.44894166959019999
-50.039999999999999,0.45301977758874812
-50.024999999999999,0.45675804325408387
-50.009999999999998,0.45301977758874812
-49.994999999999997,0.44962135425662469
-49.979999999999997,0.45369946225517277
-49.964999999999996,0.45709788558729619
-49.949999999999996,0.45335961992196044
-49.934999999999995,0.44996119658983702
-49.919999999999995,0.45403930458838515
-49.904999999999994,0.4577775702537209
-49.889999999999993,0.45369946225517277
-49.875,0.45030103892305096
-49.859999999999999,0.45437914692159748
-49.844999999999999,0.45743772792050857
-49.829999999999998,0.45301977758874812
-49.814999999999998,0.44962135425662469
-49.799999999999997,0.45335961992196044
-49.784999999999997,0.45641820092087154
-49.769999999999996,0.45200025058911109
-49.754999999999995,0.44894166959019999
-49.739999999999995,0.45267993525553579
-49.724999999999994,0.45607835858765922
-49.709999999999994,0.45200025058911109
-49.694999999999993,0.44860182725698766
-49.68,0.45267993525553579
-49.664999999999999,0.45607835858765922
-49.649999999999999,0.45166040825589876
-49.634999999999998,0.44860182725698766
-49.619999999999997,0.45267993525553579
-49.604999999999997,0.45607835858765922
-49.589999999999996,0.45166040825589876
-49.574999999999996,0.44860182725698766
-49.559999999999995,0.45267993525553579
-49.544999999999995,0.45573851625444683
-49.529999999999994,0.45166040825589876
-49.514999999999993,0.44860182725698766
-49.5,0.45301977758874612
-49.484999999999999,0.45607835858765922
-49.469999999999999,0.45166040825589876
-49.454999999999998,0.44860182725698766
-49.439999999999998,0.45301977758874812
-49.424999999999997,0.45641820092087154
-49.409999999999997,0.45200025058911109
-49.394999999999996,0.44928151192341237
-49.379999999999995,0.45369946225517277
-49.364999999999995,0.45675804325408387
-49.349999999999994,0.45234009292232341
-49.334999999999994,0.44962135425662469
-49.319999999999993,0.45437914692159748
-49.305,0.45743772792050857
-49.289999999999999,0.45335961992196044
-49.274999999999999,0.45064088125626173
-49.259999999999998,0.45505883158802218
-49.244999999999997,0.4577775702537209
-49.229999999999997,0.45369946225517277
-49.214999999999996,0.45098072358947405
-49.199999999999996,0.45539867392123451
-49.184999999999995,0.45845725492014561
-49.169999999999995,0.45403930458838515
-49.154999999999994,0.45132056592268638
-49.139999999999993,0.45573851625444683
-49.125,0.45845725492014439
-49.109999999999999,0.45437914692159748
-49.094999999999999,0.45166040825589876
-49.079999999999998,0.45607835858765922
-49.064999999999998,0.45879709725335793
-49.049999999999997,0.45403930458838515
-49.034999999999997,0.45132056592268638
-49.019999999999996,0.45573851625444683
-49.004999999999995,0.45811741258693323
-48.989999999999995,0.45301977758874812
-48.974999999999994,0.4503010389230494
-48.959999999999994,0.4547189892548098
-48.944999999999993,0.45709788558729619
-48.93,0.45234009292232341
-48.914999999999999,0.44962135425662469
-48.899999999999999,0.45403930458838515
-48.884999999999998,0.45675804325408387
-48.869999999999997,0.45200025058911109
-48.854999999999997,0.44962135425662469
-48.839999999999996,0.45403930458838515
-48.824999999999996,0.45641820092087154
-48.809999999999995,0.45200025058911109
-48.794999999999995,0.44928151192341237
-48.779999999999994,0.45403930458838515
-48.764999999999993,0.45641820092087154
-48.75,0.45200025058911308
-48.734999999999999,0.44962135425662469
-48.719999999999999,0.45403930458838515
-48.704999999999998,0.45641820092087154
-48.689999999999998,0.45166040825589876
-48.674999999999997,0.44928151192341237
-48.659999999999997,0.45369946225517277
-48.644999999999996,0.45607835858765922
-48.629999999999995,0.45132056592268638
-48.614999999999995,0.44928151192341237
