#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A80A06
#Date Time: 2021-05-07 09:45:45.606
#Sample rate: 66.6667Hz
#Samples: 7906
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 2: Range: 50 mV/div Offset: -500 mV

Time (s),Channel 2 (V)
-59.999999999999993,0.53560146455934721
-59.984999999999992,0.56856617088094585
-59.969999999999999,0.57162475187985551
-59.954999999999998,0.57434349054555422
-59.939999999999998,0.57162475187985551
-59.924999999999997,0.56924585554736917
-59.909999999999997,0.57230443654628016
-59.894999999999996,0.57502317521197899
-59.879999999999995,0.57230443654628016
-59.864999999999995,0.56958569788058144
-59.849999999999994,0.57264427887949254
-59.834999999999994,0.57536301754519126
-59.819999999999993,0.57264427887949254
-59.804999999999993,0.56992554021379382
-59.789999999999999,0.57264427887949254
-59.774999999999999,0.57502317521197899
-59.759999999999998,0.57128490954664313
-59.744999999999997,0.56788648621451976
-59.729999999999997,0.56992554021379382
-59.714999999999996,0.57230443654628016
-59.699999999999996,0.56856617088094441
-59.684999999999995,0.56550758988203331
-59.669999999999995,0.56822632854773214
-59.654999999999994,0.57094506721343086
-59.639999999999993,0.56788648621451976
-59.624999999999993,0.56516774754882104
-59.609999999999992,0.5678864862145212
-59.594999999999999,0.57094506721343086
-59.579999999999998,0.56822632854773214
-59.564999999999998,0.56550758988203331
-59.549999999999997,0.56822632854773214
-59.534999999999997,0.57128490954664313
-59.519999999999996,0.56856617088094441
-59.504999999999995,0.56584743221524569
-59.489999999999995,0.56856617088094441
-59.474999999999994,0.57128490954664313
-59.459999999999994,0.56856617088094441
-59.444999999999993,0.56550758988203331
-59.429999999999993,0.56822632854773214
-59.414999999999999,0.57128490954664313
-59.399999999999999,0.56856617088094441
-59.384999999999998,0.56550758988203331
-59.369999999999997,0.56856617088094441
-59.354999999999997,0.57162475187985551
-59.339999999999996,0.56924585554736917
-59.324999999999996,0.56618727454845807
-59.309999999999995,0.56924585554736917
-59.294999999999995,0.57264427887949254
-59.279999999999994,0.56992554021379382
-59.264999999999993,0.56720680154809511
-59.249999999999993,0.57026538254700609
-59.234999999999992,0.57332396354591608
-59.219999999999999,0.57094506721343086
-59.204999999999998,0.56788648621451976
-59.189999999999998,0.57094506721343086
-59.174999999999997,0.57434349054555422
-59.159999999999997,0.57162475187985551
-59.144999999999996,0.56856617088094441
-59.129999999999995,0.57162475187985551
-59.114999999999995,0.57468333287876661
-59.099999999999994,0.57230443654628016
-59.084999999999994,0.56924585554736917
-59.069999999999993,0.57196459421306789
-59.054999999999993,0.57502317521197899
-59.039999999999999,0.57196459421306789
-59.024999999999999,0.56856617088094441
-59.009999999999998,0.57026538254700609
-58.994999999999997,0.57264427887949254
-58.979999999999997,0.56924585554736917
-58.964999999999996,0.56550758988203331
-58.949999999999996,0.56754664388130738
-58.934999999999995,0.57026538254700609
-58.919999999999995,0.56754664388130738
-58.904999999999994,0.56414822054918401
-58.889999999999993,0.56652711688167035
-58.874999999999993,0.56992554021379382
-58.859999999999992,0.56754664388130582
-58.844999999999999,0.56414822054918401
-58.829999999999998,0.56652711688167035
-58.814999999999998,0.57026538254700609
-58.799999999999997,0.56788648621451976
-58.784999999999997,0.56448806288239628
-58.769999999999996,0.56720680154809511
-58.754999999999995,0.57060522488021848
-58.739999999999995,0.56788648621451976
-58.724999999999994,0.56482790521560866
-58.709999999999994,0.56720680154809511
-58.694999999999993,0.57060522488021848
-58.679999999999993,0.56822632854773214
-58.664999999999999,0.56482790521560866
-58.649999999999999,0.56720680154809511
-58.634999999999998,0.57060522488021848
-58.619999999999997,0.56856617088094441
-58.604999999999997,0.56516774754882104
-58.589999999999996,0.56788648621451976
-58.574999999999996,0.57162475187985551
-58.559999999999995,0.56924585554736917
-58.544999999999995,0.56618727454845807
-58.529999999999994,0.56856617088094441
-58.514999999999993,0.57230443654628016
-58.499999999999993,0.56992554021379382
-58.484999999999992,0.56686695921488384
-58.469999999999999,0.56924585554736917
-58.454999999999998,0.57264427887949254
-58.439999999999998,0.57060522488021848
-58.424999999999997,0.56754664388130738
-58.409999999999997,0.56992554021379382
-58.394999999999996,0.57332396354591719
-58.379999999999995,0.57128490954664313
-58.364999999999995,0.56788648621451976
-58.349999999999994,0.57026538254700609
-58.334999999999994,0.57400364821234195
-58.319999999999993,0.57162475187985551
-58.304999999999993,0.56856617088094441
-58.289999999999999,0.57060522488021848
-58.274999999999999,0.57434349054555422
-58.259999999999998,0.57230443654628016
-58.244999999999997,0.56890601321415679
-58.229999999999997,0.57094506721343086
-58.214999999999996,0.57434349054555422
-58.199999999999996,0.57162475187985551
-58.184999999999995,0.56754664388130738
-58.169999999999995,0.56890601321415679
-58.154999999999994,0.57162475187985551
-58.139999999999993,0.56890601321415679
-58.124999999999993,0.56482790521560866
-58.109999999999992,0.56652711688167179
-58.094999999999999,0.56958569788058144
-58.079999999999998,0.56754664388130738
-58.064999999999998,0.56414822054918401
-58.049999999999997,0.56618727454845807
-58.034999999999997,0.56958569788058144
-58.019999999999996,0.56788648621451976
-58.004999999999995,0.56448806288239628
-57.989999999999995,0.56652711688167035
-57.974999999999994,0.57026538254700609
-57.959999999999994,0.56822632854773214
-57.944999999999993,0.56482790521560866
-57.929999999999993,0.56686695921488273
-57.914999999999999,0.57026538254700609
-57.899999999999999,0.56822632854773214
-57.884999999999998,0.56448806288239628
-57.869999999999997,0.56652711688167035
-57.854999999999997,0.57026538254700609
-57.839999999999996,0.56822632854773214
-57.824999999999996,0.56482790521560866
-57.809999999999995,0.56686695921488273
-57.794999999999995,0.57060522488021848
-57.779999999999994,0.56890601321415679
-57.764999999999993,0.56550758988203331
-57.749999999999993,0.56754664388130738
-57.734999999999999,0.57128490954664146
-57.719999999999999,0.56958569788058144
-57.704999999999998,0.56618727454845807
-57.689999999999998,0.56822632854773214
-57.674999999999997,0.57196459421306789
-57.659999999999997,0.57026538254700609
-57.644999999999996,0.56686695921488273
-57.629999999999995,0.56890601321415679
-57.614999999999995,0.57264427887949254
-57.599999999999994,0.57094506721343086
-57.584999999999994,0.56754664388130738
-57.569999999999993,0.56924585554736917
-57.554999999999993,0.57298412121270492
-57.539999999999999,0.57162475187985551
-57.524999999999999,0.56822632854773214
-57.509999999999998,0.56992554021379382
-57.494999999999997,0.57366380587912957
-57.479999999999997,0.57196459421306789
-57.464999999999996,0.56856617088094441
-57.449999999999996,0.56992554021379382
-57.434999999999995,0.57332396354591719
-57.419999999999995,0.57128490954664313
-57.404999999999994,0.56686695921488273
-57.389999999999993,0.56754664388130738
-57.374999999999993,0.57060522488021848
-57.359999999999999,0.5685661708809453
-57.344999999999999,0.56448806288239628
-57.329999999999998,0.56550758988203331
-57.314999999999998,0.56924585554736917
-57.299999999999997,0.56754664388130738
-57.284999999999997,0.56414822054918401
-57.269999999999996,0.56550758988203331
-57.254999999999995,0.56924585554736917
-57.239999999999995,0.56822632854773214
-57.224999999999994,0.56448806288239628
-57.209999999999994,0.56584743221524569
-57.194999999999993,0.56992554021379382
-57.179999999999993,0.56856617088094441
-57.164999999999999,0.56482790521560866
-57.149999999999999,0.56618727454845807
-57.134999999999998,0.56992554021379382
-57.119999999999997,0.56890601321415679
-57.104999999999997,0.56482790521560866
-57.089999999999996,0.56618727454845807
-57.074999999999996,0.56992554021379382
-57.059999999999995,0.56890601321415679
-57.044999999999995,0.56516774754882104
-57.029999999999994,0.56652711688167035
-57.014999999999993,0.57060522488021848
-56.999999999999993,0.56958569788058144
-56.984999999999999,0.56618727454845963
-56.969999999999999,0.56754664388130738
-56.954999999999998,0.57162475187985551
-56.939999999999998,0.57060522488021848
-56.924999999999997,0.56720680154809511
-56.909999999999997,0.56822632854773214
-56.894999999999996,0.57230443654628016
-56.879999999999995,0.57162475187985551
-56.864999999999995,0.56822632854773214
-56.849999999999994,0.56924585554736917
-56.834999999999994,0.57298412121270492
-56.819999999999993,0.57230443654628016
-56.804999999999993,0.56856617088094441
-56.789999999999999,0.56992554021379382
-56.774999999999999,0.57366380587912957
-56.759999999999998,0.57332396354591719
-56.744999999999997,0.56958569788058144
-56.729999999999997,0.57094506721343086
-56.714999999999996,0.57468333287876661
-56.699999999999996,0.57434349054555422
-56.684999999999995,0.57060522488021848
-56.669999999999995,0.57128490954664313
-56.654999999999994,0.57502317521197899
-56.639999999999993,0.57434349054555422
-56.624999999999993,0.57026538254700609
-56.609999999999999,0.57060522488021836
-56.594999999999999,0.57366380587912957
-56.579999999999998,0.57230443654628016
-56.564999999999998,0.56788648621451976
-56.549999999999997,0.56822632854773214
-56.534999999999997,0.57162475187985551
-56.519999999999996,0.57060522488021848
-56.504999999999995,0.56686695921488273
-56.489999999999995,0.56754664388130738
-56.474999999999994,0.57128490954664313
-56.459999999999994,0.57094506721343086
-56.444999999999993,0.56686695921488273
-56.429999999999993,0.56754664388130738
-56.414999999999999,0.57162475187985551
-56.399999999999999,0.57128490954664313
-56.384999999999998,0.56720680154809511
-56.369999999999997,0.56754664388130738
-56.354999999999997,0.57128490954664313
-56.339999999999996,0.57060522488021848
-56.324999999999996,0.56618727454845807
-56.309999999999995,0.56618727454845807
-56.294999999999995,0.56958569788058144
-56.279999999999994,0.56890601321415679
-56.264999999999993,0.56482790521560866
-56.249999999999993,0.56482790521560866
-56.234999999999999,0.56822632854773059
-56.219999999999999,0.56788648621451976
-56.204999999999998,0.56380837821597163
-56.189999999999998,0.56414822054918401
-56.174999999999997,0.56788648621451976
-56.159999999999997,0.56788648621451976
-56.144999999999996,0.56380837821597163
-56.129999999999995,0.56414822054918401
-56.114999999999995,0.56788648621451976
-56.099999999999994,0.56822632854773214
-56.084999999999994,0.56448806288239628
-56.069999999999993,0.56448806288239628
-56.054999999999993,0.56822632854773214
-56.039999999999999,0.56822632854773214
-56.024999999999999,0.56448806288239628
-56.009999999999998,0.56482790521560866
-55.994999999999997,0.56924585554736917
-55.979999999999997,0.56924585554736917
-55.964999999999996,0.56550758988203331
-55.949999999999996,0.56550758988203331
-55.934999999999995,0.56924585554736917
-55.919999999999995,0.56924585554736917
-55.904999999999994,0.56516774754882104
-55.889999999999993,0.56482790521560866
-55.874999999999993,0.56822632854773214
-55.859999999999999,0.56754664388130738
-55.844999999999999,0.56312869354954698
-55.829999999999998,0.56210916654990994
-55.814999999999998,0.56550758988203331
